run_id,phase,split,label,model,metric,k,value,n_users,slice
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.02113732993197279,2800,popularity_decile_7
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.033255102040816324,2800,popularity_decile_7
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.008040895274937827,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.02632697211702218,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.04856568715493934,3760,popularity_decile_8
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.012801897642323173,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.042149928441386514,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.07292753162199345,6956,popularity_decile_9
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.06848381090774103,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.20649352122251485,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.31065294341833627,15960,popularity_decile_10
20260914T002244Z,0,temporal,percentile,two_tower,recall,10,0.04423868257656505,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,10,0.04201448897911891,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,recall,50,0.1373930621571078,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,50,0.06813794416122614,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,recall,100,0.21277186845409052,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,ndcg,100,0.08743817462902335,20000,purchase_ground_truth
20260914T002244Z,0,temporal,percentile,two_tower,recommended_game_length_top10,10,20.8909625,20000,overall
